class,time,lat,lon,hMSL,velN,velE,velD,hAcc,vAcc,sAcc,heading,cAcc,gpsFix,numSV
4,2015-09-20T17:11:02.40Z,41.8851712,-89.0260043,3688.233,44.55,42.15,-4.8,6.955,11.31,1.63,43.41428,1.54458,3,7
4,2015-09-20T17:11:02.60Z,41.8852504,-89.0259023,3689,44.23,42.43,-4.69,6.955,11.303,1.6,43.81321,1.56258,3,7
4,2015-09-20T17:11:02.80Z,41.8853313,-89.025801,3689.718,44.73,42.31,-4.42,6.944,11.292,1.57,43.41212,1.26577,3,7
4,2015-09-20T17:11:03.00Z,41.8854116,-89.025701,3690.634,44.58,41.73,-4.37,6.925,11.277,1.5,43.10699,1.21198,3,7
4,2015-09-20T17:11:03.20Z,41.8854929,-89.0256008,3691.56,44.98,41.91,-4.41,6.896,11.255,1.45,42.97332,1.12168,3,7
4,2015-09-20T17:11:03.40Z,41.8855737,-89.0255019,3692.77,44.85,41.32,-4.63,6.863,11.238,1.52,42.65587,1.08762,3,7
4,2015-09-20T17:11:03.60Z,41.885655,-89.0254039,3693.742,45.15,40.84,-4.92,6.826,11.218,1.49,42.12649,1.05109,3,7
4,2015-09-20T17:11:03.80Z,41.8857379,-89.0253076,3695.204,45.71,40.23,-5.04,6.795,11.202,1.57,41.34926,1.08168,3,7
4,2015-09-20T17:11:04.00Z,41.8858188,-89.0252117,3696.486,44.62,40.26,-4.82,6.767,11.188,1.52,42.06343,1.17152,3,7
4,2015-09-20T17:11:04.20Z,41.8858991,-89.0251166,3697.39,44.57,39.7,-4.74,6.751,11.176,1.61,41.6894,1.3818,3,6
4,2015-09-20T17:11:04.40Z,41.8859795,-89.0250217,3697.905,44.66,39.65,-4.22,6.739,11.169,1.55,41.59911,1.35454,3,6
4,2015-09-20T17:11:04.60Z,41.8860592,-89.0249264,3698.216,44.38,39.68,-4.01,6.732,11.165,1.54,41.80036,1.46444,3,6
4,2015-09-20T17:11:04.80Z,41.8861397,-89.0248308,3698.608,44.85,39.72,-4.2,6.721,11.157,1.49,41.52927,1.34867,3,6
4,2015-09-20T17:11:05.00Z,41.8862227,-89.0247363,3699.022,45.98,39.21,-4.09,6.716,11.143,1.55,40.457,1.51872,3,6
4,2015-09-20T17:11:05.20Z,41.886308,-89.0246436,3700.121,47.09,38.57,-4.47,6.705,11.134,1.48,39.32095,1.38731,3,6
4,2015-09-20T17:11:05.40Z,41.8863926,-89.0245507,3701.235,47.01,38.49,-4.9,6.689,11.124,1.33,39.31176,1.33983,3,6
4,2015-09-20T17:11:05.60Z,41.8864773,-89.0244579,3702.32,47,38.52,-5.21,6.673,11.088,1.31,39.33555,1.32978,3,6
4,2015-09-20T17:11:05.80Z,41.8865627,-89.0243666,3703.115,47.23,37.95,-4.98,6.652,11.055,1.3,38.77675,1.28069,3,6
