class,time,lat,lon,hMSL,velN,velE,velD,hAcc,vAcc,sAcc,heading,cAcc,gpsFix,numSV
2,2017-08-06T09:23:05.80Z,55.0991326,38.8765578,2725.858,-24.77,36.56,42.59,12.485,17.646,0.79,124.11569,1.78455,3,4
2,2017-08-06T09:23:06.20Z,55.0990451,38.8767869,2708.969,-24.33,36.38,42.47,12.311,17.436,0.76,123.77474,1.67069,3,4
2,2017-08-06T09:23:06.60Z,55.0989556,38.8770149,2692.783,-23.98,36.34,42.25,12.100,16.840,0.59,123.41568,1.61064,3,4
2,2017-08-06T09:23:07.00Z,55.0988653,38.8772398,2676.539,-24.08,35.99,42.04,11.900,16.503,0.54,123.78990,1.56877,3,4
2,2017-08-06T09:23:07.40Z,55.0987801,38.8774652,2659.411,-23.92,35.88,42.03,11.770,16.308,0.58,123.68985,1.63204,3,4
2,2017-08-06T09:23:07.80Z,55.0986940,38.8776876,2642.445,-23.97,35.66,42.04,11.654,16.145,0.60,123.91394,1.64077,3,4
2,2017-08-06T09:23:08.20Z,55.0986018,38.8779057,2626.242,-24.36,35.29,41.95,11.538,15.995,0.61,124.62274,1.59934,3,4
2,2017-08-06T09:23:08.60Z,55.0985136,38.8781247,2609.485,-24.33,35.05,41.91,11.436,15.900,0.62,124.76053,1.62547,3,4
2,2017-08-06T09:23:09.00Z,55.0984276,38.8783432,2592.568,-24.20,34.90,41.89,11.330,15.772,0.63,124.73531,1.58206,3,4
2,2017-08-06T09:23:09.40Z,55.0983394,38.8785594,2575.874,-24.33,34.53,41.86,11.239,15.657,0.63,125.17399,1.59972,3,4
2,2017-08-06T09:23:09.80Z,55.0982490,38.8787720,2559.293,-24.49,34.30,41.81,11.183,15.562,0.63,125.52849,1.67665,3,4
2,2017-08-06T09:23:10.20Z,55.0981592,38.8789861,2542.513,-24.80,34.18,41.80,11.140,15.498,0.65,125.96284,1.63834,3,4
2,2017-08-06T09:23:10.60Z,55.0980708,38.8791995,2525.874,-24.76,33.98,41.65,11.151,15.485,0.66,126.07446,1.77496,3,4
2,2017-08-06T09:23:11.00Z,55.0979863,38.8794121,2508.618,-24.46,33.89,41.70,11.076,15.477,0.67,125.82065,1.63749,3,4
2,2017-08-06T09:23:11.40Z,55.0978956,38.8796204,2492.042,-24.38,33.50,41.69,10.996,15.460,0.68,126.05072,1.61259,3,4
2,2017-08-06T09:23:11.80Z,55.0978125,38.8798317,2474.926,-23.88,33.51,41.69,10.921,15.378,0.67,125.47578,1.60114,3,4
2,2017-08-06T09:23:12.20Z,55.0977271,38.8800412,2457.989,-23.78,33.33,41.67,10.854,15.290,0.66,125.50029,1.61565,3,4
2,2017-08-06T09:23:12.60Z,55.0976445,38.8802495,2440.965,-23.50,33.01,41.63,10.800,15.211,0.66,125.44540,1.66349,3,4
2,2017-08-06T09:23:13.00Z,55.0975623,38.8804553,2423.894,-23.61,32.64,41.57,10.761,15.137,0.66,125.87642,1.67786,3,4
2,2017-08-06T09:23:13.40Z,55.0974779,38.8806588,2407.038,-23.75,32.51,41.53,10.724,15.065,0.66,126.15075,1.68466,3,4
2,2017-08-06T09:23:13.80Z,55.0973898,38.8808596,2390.612,-24.01,32.26,41.41,10.692,14.998,0.71,126.66656,1.90959,3,4
2,2017-08-06T09:23:14.20Z,55.0973036,38.8810603,2374.079,-23.83,31.99,41.32,10.655,14.935,0.71,126.67764,1.89545,3,4
2,2017-08-06T09:23:14.60Z,55.0972189,38.8812593,2357.553,-23.75,31.70,41.21,10.629,14.879,0.71,126.84863,1.94120,3,4
2,2017-08-06T09:23:15.00Z,55.0971373,38.8814586,2340.721,-23.38,31.59,41.20,10.611,14.794,0.65,126.49953,1.70707,3,4
2,2017-08-06T09:23:15.40Z,55.0970539,38.8816565,2324.208,-23.20,31.49,41.12,10.597,14.616,0.53,126.38601,1.69997,3,4
2,2017-08-06T09:23:15.80Z,55.0969715,38.8818522,2307.614,-23.03,31.12,41.13,10.606,14.508,0.52,126.50427,1.73276,3,4
2,2017-08-06T09:23:16.20Z,55.0968951,38.8820492,2290.272,-22.63,31.23,41.34,10.636,14.440,0.53,125.93082,1.77582,3,4
2,2017-08-06T09:23:16.60Z,55.0968167,38.8822448,2273.285,-22.76,30.99,41.40,10.708,14.404,0.53,126.28914,1.84374,3,4
2,2017-08-06T09:23:17.00Z,55.0967335,38.8824368,2256.919,-22.72,30.70,41.40,10.719,14.322,0.51,126.49698,1.76593,3,4
2,2017-08-06T09:23:17.40Z,55.0966524,38.8826294,2240.269,-22.69,30.56,41.43,10.756,14.260,0.52,126.59065,1.78919,3,4
2,2017-08-06T09:23:22.20Z,55.1016994,38.9061851,1503.559,-30.46,8.10,39.66,162.236,139.738,2.59,165.11191,7.12106,3,4
2,2017-08-06T09:23:22.60Z,55.0975921,38.9054068,2019.846,-24.18,6.91,40.28,217.928,265.784,3.60,164.04316,9.09819,3,4
2,2017-08-06T09:23:23.00Z,55.0961178,38.9059299,2287.951,-22.56,3.34,41.63,220.674,299.870,3.57,171.58188,8.77217,3,4
2,2017-08-06T09:23:23.40Z,55.0948599,38.9060170,2507.567,-19.36,3.27,45.16,190.284,275.149,3.67,170.42024,9.98561,3,4
2,2017-08-06T09:23:23.80Z,55.0942318,38.9066774,2649.922,-19.68,1.41,47.63,171.986,253.603,3.58,175.90507,10.08481,3,4
2,2017-08-06T09:23:24.20Z,55.0937730,38.9068007,2726.604,-18.18,0.44,52.84,153.012,220.195,3.11,178.62069,9.89867,3,5
2,2017-08-06T09:23:24.60Z,55.0934337,38.9068816,2763.488,-17.44,-0.75,55.39,136.972,194.264,2.77,182.45960,9.94281,3,5
2,2017-08-06T09:23:25.00Z,55.0931611,38.9069248,2786.090,-17.16,-1.96,56.96,124.506,175.666,2.60,186.50420,9.21739,3,5
2,2017-08-06T09:23:25.40Z,55.0929404,38.9069364,2797.636,-17.12,-3.12,58.24,114.190,160.322,2.54,190.34618,9.16013,3,5
2,2017-08-06T09:23:25.80Z,55.0928896,38.9071162,2791.086,-18.28,-4.95,59.39,108.399,148.404,2.50,195.14535,7.89976,3,4
2,2017-08-06T09:23:26.20Z,55.0928424,38.9072808,2785.098,-18.96,-6.57,60.61,103.138,136.806,2.41,199.11270,6.35490,3,4
2,2017-08-06T09:23:26.60Z,55.0928148,38.9073932,2774.069,-19.73,-8.11,61.84,98.775,125.877,2.33,202.34032,5.64592,3,4
